uid1;uid2;time
13.0;90.0;1264667183.0
128.0;8.0;1264667282.0
69.0;101.0;1264667472.0
13.0;90.0;1264667707.0
78.0;130.0;1264668711.0
103.0;81.0;1264668737.0
119.0;33.0;1264668955.0
113.0;78.0;1264669178.0
118.0;98.0;1264669454.0
118.0;61.0;1264669454.0
98.0;78.0;1264669649.0
33.0;69.0;1264670244.0
8.0;128.0;1264670268.0
13.0;90.0;1264670310.0
18.0;33.0;1264670345.0
85.0;36.0;1264670465.0
33.0;150.0;1264670538.0
33.0;119.0;1264670560.0
33.0;119.0;1264670770.0
150.0;18.0;1264671613.0
130.0;86.0;1264671650.0
95.0;13.0;1264671724.0
150.0;30.0;1264671904.0
13.0;95.0;1264671952.0
30.0;150.0;1264671979.0
95.0;13.0;1264672642.0
98.0;78.0;1264673632.0
13.0;129.0;1264674149.0
47.0;126.0;1264675240.0
78.0;98.0;1264675852.0
78.0;98.0;1264675854.0
73.0;133.0;1264676045.0
156.0;101.0;1264676065.0
129.0;13.0;1264676466.0
129.0;83.0;1264676466.0
13.0;129.0;1264676527.0
83.0;129.0;1264676586.0
160.0;79.0;1264676700.0
160.0;80.0;1264676700.0
160.0;148.0;1264676700.0
133.0;73.0;1264676823.0
90.0;13.0;1264676927.0
166.0;136.0;1264676943.0
136.0;166.0;1264676961.0
136.0;166.0;1264677028.0
13.0;90.0;1264677173.0
166.0;136.0;1264677207.0
136.0;166.0;1264677392.0
138.0;11.0;1264677411.0
30.0;45.0;1264677622.0
36.0;69.0;1264677691.0
45.0;30.0;1264677693.0
166.0;3.0;1264678097.0
166.0;152.0;1264678097.0
166.0;136.0;1264678097.0
136.0;166.0;1264678118.0
11.0;148.0;1264678384.0
148.0;11.0;1264678426.0
36.0;155.0;1264678665.0
85.0;83.0;1264679174.0
119.0;164.0;1264679874.0
164.0;119.0;1264680051.0
45.0;33.0;1264680054.0
45.0;69.0;1264680054.0
164.0;119.0;1264680135.0
119.0;33.0;1264680434.0
119.0;164.0;1264680454.0
160.0;79.0;1264680790.0
160.0;80.0;1264680790.0
160.0;148.0;1264680790.0
160.0;80.0;1264680808.0
160.0;148.0;1264680808.0
160.0;79.0;1264680808.0
160.0;80.0;1264680815.0
160.0;148.0;1264680815.0
160.0;79.0;1264680815.0
18.0;150.0;1264680934.0
118.0;163.0;1264680962.0
69.0;45.0;1264681184.0
130.0;163.0;1264681363.0
33.0;119.0;1264681764.0
33.0;45.0;1264682013.0
58.0;60.0;1264682120.0
30.0;61.0;1264682213.0
30.0;33.0;1264682213.0
33.0;30.0;1264682280.0
83.0;85.0;1264682282.0
125.0;88.0;1264682760.0
152.0;22.0;1264682840.0
152.0;166.0;1264682933.0
83.0;85.0;1264683406.0
121.0;27.0;1264684542.0
166.0;136.0;1264684625.0
136.0;166.0;1264684748.0
160.0;80.0;1264685418.0
160.0;148.0;1264685418.0
160.0;79.0;1264685418.0
160.0;80.0;1264685433.0
160.0;148.0;1264685433.0
160.0;79.0;1264685433.0
160.0;79.0;1264685445.0
160.0;148.0;1264685445.0
160.0;80.0;1264685445.0
160.0;80.0;1264685458.0
160.0;148.0;1264685458.0
160.0;79.0;1264685458.0
160.0;80.0;1264685472.0
160.0;148.0;1264685472.0
160.0;79.0;1264685472.0
126.0;47.0;1264685998.0
85.0;36.0;1264686637.0
107.0;62.0;1264686654.0
88.0;154.0;1264686722.0
88.0;110.0;1264686722.0
107.0;62.0;1264687292.0
27.0;126.0;1264687345.0
35.0;127.0;1264687545.0
85.0;130.0;1264687702.0
85.0;36.0;1264687702.0
85.0;83.0;1264687702.0
107.0;62.0;1264688047.0
86.0;69.0;1264688447.0
152.0;69.0;1264688644.0
152.0;136.0;1264688644.0
152.0;90.0;1264688644.0
152.0;133.0;1264688644.0
103.0;54.0;1264688805.0
54.0;55.0;1264689019.0
54.0;105.0;1264689019.0
55.0;54.0;1264689078.0
90.0;152.0;1264689616.0
36.0;90.0;1264690168.0
36.0;148.0;1264690168.0
36.0;85.0;1264690168.0
36.0;80.0;1264690168.0
36.0;69.0;1264690168.0
36.0;103.0;1264690168.0
36.0;163.0;1264690168.0
36.0;86.0;1264690168.0
148.0;14.0;1264691875.0
8.0;128.0;1264695441.0
160.0;148.0;1264696576.0
160.0;80.0;1264696576.0
160.0;79.0;1264696576.0
160.0;80.0;1264696627.0
160.0;148.0;1264696627.0
160.0;79.0;1264696627.0
133.0;152.0;1264743368.0
112.0;62.0;1264744421.0
112.0;32.0;1264744421.0
112.0;126.0;1264744421.0
112.0;47.0;1264744421.0
112.0;19.0;1264744421.0
112.0;57.0;1264744421.0
112.0;39.0;1264744421.0
112.0;72.0;1264744421.0
112.0;73.0;1264744421.0
112.0;52.0;1264744421.0
112.0;123.0;1264744421.0
133.0;19.0;1264744771.0
32.0;112.0;1264744911.0
32.0;167.0;1264745145.0
32.0;141.0;1264745145.0
32.0;62.0;1264745145.0
32.0;51.0;1264745145.0
32.0;150.0;1264745145.0
32.0;44.0;1264745145.0
32.0;115.0;1264745145.0
32.0;47.0;1264745145.0
32.0;108.0;1264745145.0
32.0;72.0;1264745145.0
32.0;57.0;1264745145.0
32.0;149.0;1264745145.0
32.0;82.0;1264745145.0
32.0;151.0;1264745145.0
32.0;146.0;1264745145.0
32.0;166.0;1264745145.0
62.0;32.0;1264745322.0
62.0;112.0;1264745353.0
133.0;144.0;1264745704.0
150.0;32.0;1264745751.0
62.0;80.0;1264747234.0
149.0;32.0;1264747652.0
146.0;32.0;1264747903.0
47.0;32.0;1264747994.0
127.0;35.0;1264748023.0
47.0;126.0;1264748042.0
47.0;112.0;1264748065.0
19.0;133.0;1264748162.0
19.0;112.0;1264748180.0
33.0;45.0;1264748322.0
136.0;152.0;1264748797.0
60.0;97.0;1264749178.0
60.0;105.0;1264749178.0
97.0;60.0;1264749208.0
133.0;73.0;1264749473.0
52.0;112.0;1264749670.0
52.0;22.0;1264749761.0
52.0;112.0;1264749761.0
52.0;60.0;1264749761.0
52.0;98.0;1264749761.0
52.0;117.0;1264749761.0
60.0;52.0;1264749794.0
143.0;153.0;1264749799.0
22.0;52.0;1264749802.0
22.0;47.0;1264749965.0
22.0;18.0;1264749965.0
22.0;95.0;1264749965.0
22.0;64.0;1264749965.0
22.0;39.0;1264749965.0
22.0;132.0;1264749965.0
22.0;15.0;1264749965.0
22.0;108.0;1264749965.0
22.0;66.0;1264749965.0
22.0;25.0;1264749965.0
95.0;22.0;1264749989.0
129.0;14.0;1264750014.0
129.0;163.0;1264750014.0
129.0;110.0;1264750014.0
72.0;112.0;1264750081.0
60.0;45.0;1264750138.0
60.0;105.0;1264750138.0
60.0;58.0;1264750138.0
60.0;13.0;1264750138.0
60.0;83.0;1264750138.0
60.0;97.0;1264750138.0
60.0;55.0;1264750138.0
60.0;108.0;1264750138.0
97.0;60.0;1264750186.0
45.0;60.0;1264750193.0
64.0;22.0;1264750214.0
95.0;117.0;1264750333.0
95.0;116.0;1264750333.0
95.0;67.0;1264750333.0
95.0;61.0;1264750333.0
95.0;140.0;1264750333.0
95.0;83.0;1264750333.0
95.0;111.0;1264750333.0
95.0;157.0;1264750333.0
95.0;2.0;1264750333.0
95.0;16.0;1264750333.0
95.0;72.0;1264750333.0
95.0;82.0;1264750333.0
95.0;28.0;1264750333.0
72.0;51.0;1264750458.0
72.0;64.0;1264750458.0
72.0;58.0;1264750458.0
72.0;34.0;1264750458.0
72.0;82.0;1264750458.0
72.0;28.0;1264750458.0
72.0;55.0;1264750458.0
72.0;101.0;1264750458.0
72.0;108.0;1264750458.0
72.0;45.0;1264750458.0
72.0;67.0;1264750458.0
72.0;151.0;1264750458.0
72.0;95.0;1264750458.0
45.0;72.0;1264750463.0
72.0;32.0;1264750493.0
72.0;95.0;1264750516.0
64.0;72.0;1264750518.0
22.0;163.0;1264750522.0
45.0;33.0;1264750596.0
54.0;103.0;1264750597.0
54.0;81.0;1264750597.0
33.0;45.0;1264750613.0
81.0;54.0;1264750685.0
50.0;58.0;1264750771.0
50.0;28.0;1264750771.0
50.0;51.0;1264750771.0
50.0;44.0;1264750771.0
50.0;166.0;1264750771.0
50.0;108.0;1264750771.0
50.0;81.0;1264750771.0
50.0;149.0;1264750771.0
163.0;18.0;1264750864.0
95.0;13.0;1264751020.0
81.0;50.0;1264751071.0
67.0;72.0;1264751220.0
66.0;42.0;1264751257.0
66.0;89.0;1264751257.0
83.0;95.0;1264751306.0
66.0;42.0;1264751340.0
66.0;89.0;1264751340.0
166.0;84.0;1264751435.0
67.0;13.0;1264751535.0
67.0;105.0;1264751535.0
67.0;60.0;1264751535.0
67.0;117.0;1264751535.0
67.0;58.0;1264751535.0
67.0;56.0;1264751535.0
67.0;37.0;1264751535.0
67.0;83.0;1264751535.0
67.0;132.0;1264751535.0
67.0;55.0;1264751535.0
67.0;135.0;1264751535.0
67.0;95.0;1264751557.0
98.0;160.0;1264751613.0
98.0;32.0;1264751613.0
98.0;113.0;1264751613.0
98.0;61.0;1264751613.0
98.0;97.0;1264751613.0
98.0;11.0;1264751613.0
98.0;57.0;1264751613.0
98.0;55.0;1264751613.0
98.0;56.0;1264751613.0
98.0;37.0;1264751613.0
98.0;118.0;1264751613.0
98.0;82.0;1264751613.0
98.0;78.0;1264751613.0
98.0;63.0;1264751613.0
98.0;52.0;1264751633.0
118.0;98.0;1264751661.0
55.0;67.0;1264751929.0
117.0;67.0;1264751951.0
55.0;98.0;1264751952.0
55.0;72.0;1264751965.0
55.0;60.0;1264751969.0
126.0;112.0;1264751986.0
117.0;95.0;1264751999.0
117.0;52.0;1264752004.0
55.0;54.0;1264752032.0
55.0;83.0;1264752032.0
108.0;50.0;1264752076.0
126.0;47.0;1264752112.0
108.0;74.0;1264752147.0
108.0;59.0;1264752147.0
108.0;119.0;1264752147.0
108.0;159.0;1264752147.0
108.0;163.0;1264752147.0
108.0;85.0;1264752147.0
108.0;44.0;1264752147.0
108.0;135.0;1264752147.0
108.0;143.0;1264752147.0
108.0;3.0;1264752147.0
108.0;84.0;1264752147.0
108.0;2.0;1264752147.0
108.0;25.0;1264752147.0
108.0;66.0;1264752147.0
108.0;64.0;1264752147.0
108.0;89.0;1264752147.0
108.0;11.0;1264752147.0
108.0;160.0;1264752147.0
108.0;115.0;1264752147.0
108.0;157.0;1264752147.0
108.0;77.0;1264752147.0
108.0;111.0;1264752147.0
108.0;144.0;1264752147.0
108.0;27.0;1264752147.0
108.0;153.0;1264752147.0
108.0;118.0;1264752147.0
108.0;109.0;1264752147.0
108.0;12.0;1264752147.0
108.0;110.0;1264752147.0
108.0;145.0;1264752147.0
108.0;51.0;1264752147.0
108.0;148.0;1264752147.0
108.0;57.0;1264752147.0
108.0;88.0;1264752147.0
108.0;78.0;1264752147.0
108.0;18.0;1264752147.0
108.0;54.0;1264752147.0
108.0;95.0;1264752147.0
108.0;166.0;1264752147.0
108.0;83.0;1264752147.0
108.0;149.0;1264752147.0
108.0;47.0;1264752147.0
108.0;72.0;1264752147.0
108.0;30.0;1264752147.0
108.0;132.0;1264752147.0
108.0;55.0;1264752147.0
108.0;101.0;1264752147.0
108.0;16.0;1264752147.0
108.0;107.0;1264752147.0
108.0;92.0;1264752147.0
108.0;39.0;1264752147.0
108.0;98.0;1264752147.0
108.0;155.0;1264752147.0
108.0;162.0;1264752147.0
108.0;56.0;1264752147.0
108.0;28.0;1264752147.0
108.0;127.0;1264752147.0
108.0;82.0;1264752147.0
108.0;63.0;1264752147.0
108.0;15.0;1264752147.0
108.0;152.0;1264752147.0
108.0;151.0;1264752147.0
108.0;138.0;1264752147.0
108.0;73.0;1264752147.0
108.0;150.0;1264752147.0
108.0;8.0;1264752147.0
108.0;19.0;1264752147.0
85.0;108.0;1264752150.0
12.0;108.0;1264752150.0
108.0;50.0;1264752150.0
108.0;152.0;1264752150.0
108.0;56.0;1264752150.0
150.0;108.0;1264752171.0
39.0;108.0;1264752172.0
30.0;108.0;1264752184.0
118.0;108.0;1264752206.0
64.0;108.0;1264752208.0
77.0;108.0;1264752233.0
136.0;123.0;1264752258.0
136.0;166.0;1264752258.0
37.0;117.0;1264752290.0
37.0;34.0;1264752290.0
37.0;97.0;1264752290.0
37.0;65.0;1264752290.0
37.0;57.0;1264752290.0
37.0;112.0;1264752290.0
37.0;82.0;1264752290.0
37.0;63.0;1264752290.0
37.0;151.0;1264752290.0
37.0;55.0;1264752290.0
37.0;108.0;1264752290.0
37.0;56.0;1264752290.0
39.0;112.0;1264752297.0
37.0;98.0;1264752300.0
78.0;98.0;1264752301.0
37.0;67.0;1264752304.0
39.0;22.0;1264752310.0
116.0;95.0;1264752327.0
19.0;108.0;1264752329.0
78.0;108.0;1264752359.0
63.0;98.0;1264752364.0
13.0;95.0;1264752373.0
95.0;72.0;1264752422.0
95.0;108.0;1264752422.0
18.0;108.0;1264752461.0
92.0;108.0;1264752510.0
63.0;37.0;1264752517.0
83.0;108.0;1264752527.0
83.0;55.0;1264752530.0
129.0;69.0;1264752546.0
110.0;129.0;1264752583.0
63.0;108.0;1264752593.0
55.0;37.0;1264752594.0
110.0;108.0;1264752600.0
55.0;108.0;1264752603.0
84.0;166.0;1264752631.0
84.0;166.0;1264752731.0
55.0;13.0;1264752739.0
55.0;56.0;1264752739.0
55.0;49.0;1264752739.0
55.0;28.0;1264752739.0
55.0;54.0;1264752739.0
55.0;83.0;1264752739.0
119.0;108.0;1264752748.0
54.0;108.0;1264752816.0
83.0;55.0;1264752818.0
54.0;55.0;1264752838.0
41.0;18.0;1264752865.0
41.0;163.0;1264752865.0
41.0;110.0;1264752865.0
54.0;55.0;1264752871.0
110.0;41.0;1264752890.0
132.0;108.0;1264753076.0
132.0;67.0;1264753139.0
132.0;22.0;1264753148.0
103.0;54.0;1264753148.0
13.0;55.0;1264753154.0
13.0;67.0;1264753184.0
13.0;60.0;1264753211.0
163.0;154.0;1264753252.0
163.0;41.0;1264753252.0
163.0;14.0;1264753252.0
163.0;129.0;1264753252.0
163.0;18.0;1264753252.0
163.0;90.0;1264753252.0
47.0;108.0;1264753255.0
98.0;108.0;1264753295.0
47.0;22.0;1264753300.0
152.0;108.0;1264753321.0
102.0;116.0;1264753613.0
58.0;67.0;1264753680.0
58.0;133.0;1264753839.0
58.0;141.0;1264753839.0
74.0;108.0;1264753896.0
58.0;50.0;1264753978.0
143.0;108.0;1264753984.0
52.0;11.0;1264753991.0
50.0;58.0;1264753994.0
65.0;37.0;1264754123.0
58.0;102.0;1264754312.0
58.0;95.0;1264754312.0
58.0;103.0;1264754312.0
58.0;34.0;1264754312.0
58.0;67.0;1264754312.0
58.0;111.0;1264754312.0
58.0;157.0;1264754312.0
58.0;39.0;1264754312.0
58.0;72.0;1264754312.0
72.0;58.0;1264754371.0
67.0;58.0;1264754582.0
102.0;58.0;1264754654.0
117.0;37.0;1264754688.0
143.0;22.0;1264754709.0
32.0;98.0;1264754750.0
39.0;58.0;1264754934.0
102.0;64.0;1264754960.0
102.0;167.0;1264754960.0
102.0;45.0;1264754960.0
102.0;103.0;1264754960.0
102.0;67.0;1264754960.0
102.0;156.0;1264754960.0
102.0;83.0;1264754960.0
102.0;60.0;1264754960.0
60.0;102.0;1264754985.0
88.0;108.0;1264755017.0
45.0;102.0;1264755078.0
123.0;136.0;1264755414.0
8.0;108.0;1264755437.0
123.0;112.0;1264755441.0
69.0;129.0;1264755552.0
67.0;102.0;1264755726.0
116.0;102.0;1264755952.0
148.0;108.0;1264755982.0
83.0;102.0;1264756080.0
148.0;163.0;1264756513.0
127.0;108.0;1264756619.0
33.0;45.0;1264756909.0
107.0;108.0;1264757229.0
78.0;47.0;1264757480.0
163.0;18.0;1264757563.0
47.0;78.0;1264758748.0
47.0;78.0;1264759016.0
47.0;27.0;1264759016.0
166.0;84.0;1264759090.0
78.0;47.0;1264759110.0
152.0;126.0;1264759114.0
84.0;166.0;1264759132.0
47.0;22.0;1264759134.0
149.0;108.0;1264759202.0
163.0;154.0;1264759401.0
103.0;54.0;1264759405.0
163.0;129.0;1264759475.0
163.0;90.0;1264759475.0
126.0;152.0;1264759736.0
45.0;33.0;1264759982.0
163.0;130.0;1264760163.0
153.0;108.0;1264760338.0
153.0;143.0;1264760372.0
54.0;81.0;1264760448.0
81.0;54.0;1264760538.0
97.0;98.0;1264761128.0
153.0;69.0;1264761380.0
125.0;88.0;1264761387.0
133.0;58.0;1264761425.0
97.0;145.0;1264761449.0
97.0;158.0;1264761449.0
97.0;44.0;1264761449.0
97.0;150.0;1264761449.0
97.0;117.0;1264761449.0
97.0;8.0;1264761449.0
97.0;154.0;1264761449.0
97.0;60.0;1264761449.0
97.0;105.0;1264761449.0
97.0;81.0;1264761449.0
97.0;165.0;1264761449.0
97.0;45.0;1264761449.0
97.0;54.0;1264761449.0
97.0;30.0;1264761449.0
97.0;57.0;1264761449.0
97.0;82.0;1264761449.0
97.0;3.0;1264761449.0
97.0;164.0;1264761449.0
97.0;52.0;1264761449.0
97.0;133.0;1264761449.0
97.0;63.0;1264761449.0
97.0;56.0;1264761449.0
97.0;39.0;1264761449.0
97.0;155.0;1264761449.0
97.0;152.0;1264761449.0
97.0;37.0;1264761461.0
45.0;97.0;1264761463.0
8.0;97.0;1264761492.0
30.0;97.0;1264761560.0
81.0;97.0;1264761585.0
45.0;33.0;1264761669.0
150.0;97.0;1264761987.0
144.0;108.0;1264762013.0
42.0;66.0;1264762029.0
42.0;66.0;1264762031.0
33.0;45.0;1264762138.0
133.0;97.0;1264762166.0
54.0;97.0;1264762166.0
33.0;121.0;1264762314.0
33.0;45.0;1264762319.0
39.0;97.0;1264762333.0
60.0;97.0;1264762804.0
118.0;163.0;1264762808.0
54.0;103.0;1264763037.0
54.0;165.0;1264763037.0
54.0;81.0;1264763037.0
81.0;54.0;1264763124.0
103.0;81.0;1264763340.0
63.0;97.0;1264763684.0
101.0;108.0;1264764505.0
33.0;45.0;1264764646.0
101.0;156.0;1264764689.0
101.0;55.0;1264764689.0
101.0;82.0;1264764689.0
101.0;57.0;1264764689.0
101.0;165.0;1264764689.0
101.0;72.0;1264764696.0
156.0;102.0;1264764912.0
47.0;78.0;1264764985.0
158.0;97.0;1264764997.0
156.0;117.0;1264765162.0
156.0;13.0;1264765162.0
156.0;11.0;1264765162.0
156.0;98.0;1264765162.0
156.0;54.0;1264765162.0
156.0;57.0;1264765162.0
156.0;56.0;1264765162.0
156.0;82.0;1264765162.0
156.0;151.0;1264765162.0
156.0;55.0;1264765162.0
156.0;101.0;1264765162.0
156.0;52.0;1264765162.0
156.0;47.0;1264765162.0
15.0;108.0;1264765191.0
11.0;156.0;1264765227.0
72.0;108.0;1264765244.0
103.0;54.0;1264765274.0
15.0;22.0;1264765303.0
156.0;101.0;1264765380.0
101.0;156.0;1264765652.0
98.0;156.0;1264765722.0
155.0;97.0;1264765839.0
78.0;47.0;1264765870.0
47.0;156.0;1264765941.0
155.0;108.0;1264766095.0
77.0;119.0;1264766663.0
64.0;102.0;1264766994.0
22.0;143.0;1264767109.0
22.0;47.0;1264767123.0
160.0;80.0;1264767149.0
160.0;148.0;1264767149.0
160.0;79.0;1264767149.0
160.0;80.0;1264767162.0
160.0;148.0;1264767162.0
160.0;79.0;1264767162.0
117.0;97.0;1264767166.0
117.0;156.0;1264767174.0
153.0;136.0;1264767454.0
164.0;97.0;1264767864.0
81.0;103.0;1264768199.0
103.0;81.0;1264768206.0
36.0;27.0;1264768232.0
136.0;166.0;1264768719.0
165.0;101.0;1264769126.0
86.0;69.0;1264769177.0
97.0;119.0;1264769188.0
165.0;97.0;1264769208.0
165.0;54.0;1264769234.0
119.0;77.0;1264769301.0
119.0;77.0;1264769561.0
112.0;52.0;1264769922.0
112.0;37.0;1264769955.0
112.0;52.0;1264770072.0
54.0;156.0;1264770240.0
136.0;123.0;1264770509.0
166.0;133.0;1264770736.0
166.0;136.0;1264770736.0
136.0;166.0;1264770738.0
86.0;69.0;1264770919.0
133.0;166.0;1264771047.0
88.0;154.0;1264771186.0
88.0;110.0;1264771186.0
123.0;136.0;1264771583.0
166.0;133.0;1264771634.0
133.0;166.0;1264771651.0
92.0;165.0;1264771660.0
165.0;92.0;1264771704.0
35.0;127.0;1264771817.0
52.0;112.0;1264772691.0
152.0;97.0;1264772771.0
37.0;65.0;1264772877.0
37.0;119.0;1264772877.0
85.0;36.0;1264773051.0
36.0;85.0;1264773051.0
119.0;130.0;1264773306.0
119.0;33.0;1264773306.0
119.0;37.0;1264773335.0
33.0;119.0;1264773362.0
69.0;33.0;1264773376.0
33.0;69.0;1264773586.0
77.0;119.0;1264773593.0
33.0;45.0;1264773612.0
17.0;119.0;1264773934.0
17.0;65.0;1264773934.0
127.0;35.0;1264773978.0
77.0;69.0;1264774034.0
77.0;90.0;1264774034.0
77.0;119.0;1264774034.0
152.0;130.0;1264774916.0
90.0;77.0;1264775132.0
123.0;136.0;1264775284.0
136.0;123.0;1264776191.0
136.0;123.0;1264776369.0
136.0;22.0;1264776369.0
69.0;153.0;1264776794.0
101.0;78.0;1264777112.0
84.0;108.0;1264778239.0
130.0;61.0;1264778438.0
130.0;42.0;1264778438.0
130.0;129.0;1264778438.0
130.0;161.0;1264778438.0
130.0;62.0;1264778438.0
130.0;69.0;1264778438.0
130.0;158.0;1264778438.0
130.0;34.0;1264778438.0
130.0;31.0;1264778438.0
130.0;137.0;1264778438.0
130.0;117.0;1264778438.0
130.0;123.0;1264778438.0
130.0;136.0;1264778438.0
130.0;33.0;1264778438.0
130.0;91.0;1264778438.0
130.0;13.0;1264778438.0
130.0;128.0;1264778438.0
130.0;163.0;1264778438.0
130.0;79.0;1264778438.0
130.0;142.0;1264778438.0
130.0;58.0;1264778438.0
130.0;140.0;1264778438.0
130.0;41.0;1264778438.0
130.0;112.0;1264778438.0
130.0;167.0;1264778438.0
130.0;65.0;1264778438.0
130.0;97.0;1264778438.0
130.0;75.0;1264778438.0
130.0;116.0;1264778438.0
130.0;102.0;1264778438.0
130.0;126.0;1264778438.0
130.0;49.0;1264778438.0
130.0;28.0;1264778438.0
130.0;25.0;1264778438.0
130.0;52.0;1264778438.0
130.0;134.0;1264778438.0
130.0;50.0;1264778438.0
130.0;165.0;1264778438.0
130.0;29.0;1264778438.0
130.0;164.0;1264778438.0
130.0;81.0;1264778438.0
130.0;105.0;1264778438.0
130.0;94.0;1264778438.0
130.0;60.0;1264778438.0
130.0;22.0;1264778438.0
130.0;121.0;1264778438.0
130.0;48.0;1264778438.0
130.0;14.0;1264778438.0
130.0;104.0;1264778438.0
130.0;125.0;1264778438.0
130.0;32.0;1264778438.0
130.0;147.0;1264778438.0
130.0;86.0;1264778438.0
130.0;103.0;1264778438.0
130.0;80.0;1264778438.0
130.0;141.0;1264778438.0
130.0;35.0;1264778438.0
130.0;124.0;1264778438.0
130.0;37.0;1264778438.0
130.0;146.0;1264778438.0
130.0;113.0;1264778438.0
130.0;154.0;1264778438.0
130.0;51.0;1264778438.0
130.0;12.0;1264778438.0
130.0;156.0;1264778438.0
130.0;72.0;1264778438.0
130.0;3.0;1264778438.0
130.0;2.0;1264778438.0
130.0;57.0;1264778438.0
130.0;78.0;1264778438.0
130.0;107.0;1264778438.0
130.0;90.0;1264778438.0
130.0;162.0;1264778438.0
130.0;30.0;1264778438.0
130.0;56.0;1264778438.0
130.0;127.0;1264778438.0
130.0;82.0;1264778438.0
130.0;63.0;1264778438.0
130.0;15.0;1264778438.0
130.0;151.0;1264778438.0
130.0;55.0;1264778438.0
130.0;101.0;1264778438.0
130.0;73.0;1264778438.0
130.0;88.0;1264778438.0
130.0;18.0;1264778438.0
130.0;39.0;1264778438.0
130.0;84.0;1264778438.0
130.0;155.0;1264778438.0
130.0;132.0;1264778438.0
130.0;152.0;1264778438.0
130.0;16.0;1264778438.0
130.0;108.0;1264778438.0
130.0;145.0;1264778438.0
130.0;83.0;1264778438.0
130.0;166.0;1264778438.0
130.0;149.0;1264778438.0
130.0;135.0;1264778438.0
130.0;21.0;1264778438.0
130.0;110.0;1264778438.0
130.0;109.0;1264778438.0
130.0;150.0;1264778438.0
130.0;11.0;1264778438.0
130.0;153.0;1264778438.0
130.0;27.0;1264778438.0
130.0;144.0;1264778438.0
130.0;44.0;1264778438.0
130.0;143.0;1264778438.0
130.0;8.0;1264778438.0
130.0;98.0;1264778438.0
130.0;77.0;1264778438.0
130.0;157.0;1264778438.0
130.0;115.0;1264778438.0
130.0;111.0;1264778438.0
130.0;92.0;1264778438.0
130.0;19.0;1264778438.0
130.0;95.0;1264778438.0
130.0;85.0;1264778438.0
130.0;54.0;1264778438.0
130.0;159.0;1264778438.0
130.0;119.0;1264778438.0
130.0;64.0;1264778438.0
130.0;47.0;1264778438.0
130.0;74.0;1264778438.0
130.0;67.0;1264778438.0
130.0;36.0;1264778438.0
130.0;148.0;1264778438.0
36.0;130.0;1264778443.0
85.0;130.0;1264778443.0
156.0;118.0;1264779865.0
118.0;156.0;1264779954.0
103.0;58.0;1264781432.0
103.0;102.0;1264781432.0
153.0;69.0;1264794805.0
152.0;136.0;1264860470.0
152.0;166.0;1264860470.0
152.0;90.0;1264860649.0
130.0;156.0;1264955481.0
17.0;161.0;1264977448.0
17.0;146.0;1264977448.0
17.0;62.0;1264977448.0
17.0;90.0;1264977448.0
17.0;105.0;1264977448.0
17.0;129.0;1264977448.0
162.0;150.0;1265002159.0
162.0;150.0;1265002184.0
151.0;156.0;1265004208.0
151.0;37.0;1265004208.0
151.0;108.0;1265004269.0
151.0;72.0;1265004269.0
151.0;32.0;1265004269.0
146.0;111.0;1265004649.0
133.0;19.0;1265005545.0
65.0;17.0;1265006386.0
65.0;37.0;1265006395.0
146.0;19.0;1265006840.0
146.0;19.0;1265006873.0
145.0;97.0;1265007000.0
105.0;60.0;1265007093.0
19.0;133.0;1265007106.0
105.0;60.0;1265007139.0
105.0;60.0;1265007251.0
105.0;54.0;1265007386.0
113.0;98.0;1265007439.0
150.0;89.0;1265007620.0
22.0;136.0;1265007674.0
78.0;101.0;1265007729.0
14.0;129.0;1265007834.0
56.0;108.0;1265008145.0
56.0;152.0;1265008231.0
56.0;152.0;1265008334.0
56.0;152.0;1265008381.0
142.0;117.0;1265008661.0
119.0;17.0;1265008730.0
55.0;101.0;1265008735.0
55.0;156.0;1265008745.0
119.0;77.0;1265008787.0
90.0;152.0;1265009044.0
69.0;77.0;1265009202.0
150.0;162.0;1265009215.0
162.0;150.0;1265009240.0
69.0;152.0;1265009283.0
117.0;142.0;1265009483.0
90.0;163.0;1265009491.0
32.0;19.0;1265009500.0
32.0;19.0;1265009522.0
167.0;102.0;1265009531.0
158.0;65.0;1265009644.0
158.0;150.0;1265009644.0
158.0;162.0;1265009644.0
150.0;158.0;1265009676.0
162.0;158.0;1265009847.0
65.0;158.0;1265009984.0
105.0;97.0;1265010144.0
105.0;67.0;1265010146.0
135.0;108.0;1265010240.0
135.0;67.0;1265010265.0
13.0;156.0;1265010948.0
18.0;90.0;1265011179.0
18.0;163.0;1265011179.0
137.0;136.0;1265011227.0
136.0;137.0;1265011310.0
61.0;30.0;1265011779.0
90.0;164.0;1265012129.0
90.0;69.0;1265012129.0
164.0;90.0;1265012171.0
16.0;95.0;1265012194.0
111.0;58.0;1265012212.0
111.0;39.0;1265012285.0
111.0;28.0;1265012285.0
111.0;16.0;1265012285.0
111.0;95.0;1265012285.0
111.0;47.0;1265012285.0
111.0;126.0;1265012286.0
111.0;95.0;1265012325.0
111.0;39.0;1265012372.0
16.0;108.0;1265012469.0
133.0;73.0;1265012699.0
27.0;126.0;1265012767.0
27.0;47.0;1265012767.0
27.0;121.0;1265012767.0
119.0;30.0;1265012886.0
82.0;156.0;1265012934.0
82.0;101.0;1265012942.0
82.0;97.0;1265012956.0
82.0;37.0;1265012982.0
82.0;108.0;1265012985.0
